question,answer,Declarative_Text
"Right. And that is -- When we talk about public messaging, that is really the most important message, isn't it, the one that lay people in the public would understand; right?",As far as what they listen to for matters --
"Well, as a general proposition.","Yes, I mean I think that's true on anything to do with an individual's health."
"Right. As we learned in trials, it doesn't do a lot of good to talk to lay people if they're lost in the clouds over in esoteric scientific issues; right? It should be simple, clear consistent message from public health authorities; right?",I think so.
Right. And Philip Morris thinks so?,
You testified to that?,"I think so, yes."
"In this message to the lay public designed by the Surgeon General to be communicated to the lay public, addiction keeps people smoking even when they want to quit. That is a characteristic or a hallmark of addiction, is it not?","I think it may be. Again, you are asking me levels of addiction, the characteristics of addiction. Just so we are clear, I am not going to offer opinions on addiction or anything associated with addiction. Okay. I certainly understand our position, I certainly wouldn't hold myself out as an expert, the expert in addiction and is it highly addictive, how it maintains, what is the mechanism by which it -- I am out of my league at that point."
"Just like I did on the last one, I assume, based on your testimony in Hallgren and other cases, at the very least, Philip Morris's position would be when the Surgeon General says addiction keeps people smoking even when they want to quit, Philip Morris's position would be even if we disagree with that, we do agree that is the message the public should receive; correct?",We agree that the public should get their messages from the public health on smoking and health.
And this is such a message?,Yes.
"Okay. And that is within the ambit of your testimony, it is something you have specifically testified about before; right?","I mean it is pretty clear, and that's why we link on our website to the Surgeon General --"
"A couple of things. Number one, I want to go back to the website that you have testified on before in the past, and that's number 6, and under addiction, it says Philip Morris USA agrees with the overwhelming medical and scientific consensus that cigarette smoking is addictive. It can be very difficult to quit smoking, but this should not deter smokers who want to try to quit from doing so, and then it has a link where you can click to learn more. When Philip Morris says on its website it can be very difficult to quit smoking, is there a distinction, if you know, that Philip Morris draws between the difficulty for an addicted smoker quitting versus a nonaddicted smoker?",No.
Do you know if it is Philip Morris's position that it is just as easy for an addicted smoker to quit as a nonaddicted smoker?,I don't think we have a position on that.
"And if cigarettes were not addictive, it would not be very difficult to quit smoking, right, I mean that's what addiction is; right?","By definition, you are exactly right. If something wasn't addictive, it wouldn't be hard to quit."
"And hard to quit, in the real world, means trying to quit and failing?",
"Let me strike that, because there are people who I am sure have quit in one try. I was not among them.",Okay.
You told me you smoked. Do you currently smoke?,I do.
Have you tried to quit smoking?,No.
Never t r i e d once?,Never tried.
Have you ever woke up promising yourself you were going to?,No.
How much do you smoke?,"It depends. Some days, I don't smoke, I go weeks without smoking. I don't smoke on vacation. I am kind of one of those unusual -- Some days, I smoke 40 cigarettes so --"
"I can see why you haven't tried to quit. If I could smoke like that, I probably wouldn't have tried to quit either, but I couldn't smoke like that, so I had to quit. So let me rephrase my question this way. Part of the -- when Philip Morris says it is very difficult to quit smoking, what that means, as a practical matter, for many smokers, is that it will take repeated quit attempts before they're able to permanently quit smoking; correct?",I can only assume that from what I have read on addiction.
"Right. And your life experience, I am sure.","Well, excuse me, but whether it is don't just try to do it by yourself, get support, some people need -- I mean this is -- all of these links take you to the system and these other support sites that are run by experts in the area, you know, get support, get a program, medication, you know, it depends on the individual, at least that's my interpretation of what this is. In some cases, if you fail, don't give up type of thing."
"Right. And all of that is linked under this addiction banner on the website, correct, because all of those pertain to the addictiveness of the product, the difficulty in refraining smoking, the need to have support to quit smoking, et cetera, all of those are features of the addictiveness of cigarettes; right?","I think they are features of how to quit smoking, that's the way I would characterize it, associated with addiction of cigarettes, to cigarettes."
"Right, but the only reason they are -- you have a concern about how to quit smoking and links to ways to help you quit smoking is because smoking is an addictive undertaking or an addictive product; right?","I agree, smoking is addictive."
"Well, my question is that's why you have to have these links and support networks and repeat quit attempts and such, all of those are features or byproducts of the fact that it is an addictive product; right?",
And that's why they're under addiction on PM's website?,That's my assumption.
"And if nicotine interferes with the ability of someone to quit smoking, whether it be on a short-term basis or a long-term basis, that will, by definition, result in prolonged exposure to the toxicants in cigarettes; correct?","If somebody can't quit or is having a hard time quitting and they're smoking more than they want to smoke, then it is going to prolong their smoking, I agree with that, and that's my -- you know, addiction is hard but don't give up."
Right. And --,Excuse me. Quitting is hard. Sorry. I misphrased. Quitting is hard but don't give up.
"Right. And when you -- Sure. You answered the question. Does PM, and I think you have answered this already, but I want to be sure, have its own definition of addiction separate and apart from the Surgeon General or any other health authority?","No, we don't own our own definition."
"You used the word choice several times in talking about smoking and addiction throughout our questioning. When you use that term choice in relation to smoking, are you talking about choices made by adults, adult smokers, a smoker continues smoking?","That's -- I mean yes, I mean I think of adult smokers. Okay, I think there is only one choice for nonadult smokers and that is don't smoke, they shouldn't have the choice, they should not be allowed to smoke. So when I talk about choice, I am talking about adults of legal age, whatever way you want to define it."
"And one of the reasons, among many, that children, adolescents should not be permitted to smoke is that they are not mature enough to make an informed decision on whether to undertake such a risky activity, is that a fair way to put it?",If you are asking me my opinion in my own life experience of having children --
"And then I will ask you Philip Morris's as well, yes.","Okay. Then I don't think they can make adult decisions, many adult decisions."
Right.,God knows the decisions I could have made when I was a kid type of thing.
"Right. 11 A But, you know, certainly the law is or -- 18 is legal age, and we agree with that, and it is an adult age.",
"And is Philip Morris's rationale in the support that it gives to prevent youth initiation in smoking that you described earlier, is that all based solely on the fact that that's the law or is there -- does Philip Morris share the same rationale that you and I just talked about?","It is a good question, I don't think I have really had a conversation with what is our rationale built on. I have assumed that, one, it is legal age, it is an age of adulthood, 18 is for this country, and you can make decisions as an adult, you make many decisions as an adult, so that's my assumption, but I have not had a conversation of are these the principles by which we have the support or is it just because that's the legal age."
"And back to my original point, when you use the word choice, when you are talking about smoking, you draw a distinction then, I take it, between the choice an adolescent might make to smoke or not to smoke and the choice an adult might make to smoke or not to smoke, and you are talking about adult choices; correct?","That's how I think about it, yes."
"Everything I have just said is correct, it was a compound question, but it was all correct; right?","When I think of choice, when I use choice, I am talking about adults, as I said. Under the age of adulthood, I don't think you have a choice, you should not smoke. Does that make sense?"
"Yes. Does Philip Morris -- but children do smoke, and as we have already talked about, the vast majority of people who take up smoking are children.",
And I guess what I am driving at is do you see the choice that they're making is the same as these adult choices that you are talking about when you give testimony?,I think of it as adult choice.
"Okay. I think that gets me where -- the understanding that I was after. FDA regulation. I understand, in talking with Mr. Sexton, that your disclosure, to the extent it talks about regulations back into the 1960s, is going to pertain to warnings on the packs, advertisements --",
--it sounded like maybe TV and radio advertising --,
"-- going away. Are there any other regulations that you intend to testify about at trial other than the, obviously, current FDA regulation?",May I look at something really quickly --
Sure.,-- just to refresh.
"Okay. And what is the basis for your understanding of the regulations, be they the warnings, the ban on advertising or what have you, before you joined the company in 1995, any regulations that predate that, what is the basis for your understanding of those regulations?","Okay. So '95, '89, obviously, I have been working in tobacco since '89. Okay. Essentially, many of these documents predate my arrival, if you will, so, obviously, we keep archives, there is archives of the Surgeon General and information out there, so it has been a compilation of understanding our rules, understanding our requirements over time, it is just part of my job. I mean part of my job is I set all the specifications for our packaging and assure compliance with other groups that our packaging is compliant with the regulations, so it is just one of those things that you have learned over time. Does that make sense?"
"Sure. But you wouldn't have a need, for example, to ensure compliance with the '67 warning or '66 warning?",No.
"So I am trying to figure out the basis -- did you just go back and do a document review on that, or how did you learn what it is you intend to testify about on that subject?","It is really a combination of document review, kind of knowing about these things, just learning about them and just build your foundation on what is current versus what is past, so it is a combination of approaches, predominantly document review."
"Have you reviewed documents, be they FTC reports, FDA has commented on it, CDC has commented on it, pertaining to the effectiveness of the warnings on cigarette packs at any point in time?","No, I wouldn't call myself a communications expert on the effectiveness of warnings. Does that make sense? I mean my job is to put the warnings on there, make sure we are compliant with the rotational aspects and the size of the font and everything else we have to worry about as far as what our packaging requirements are. I don't study the effectiveness of warnings."
"Did you follow, whether it was back in the '90s with the original push by FDA under David Kessler, or under the recent regulations, the push for graphic warnings?","More recently, certainly with the current FDA oversight, because that is part of what I need to do. If we -- when those rules become law, then we got to change our packs obviously. So I have kept abreast of the situation, if you will."
Have you in that capacity or any other more recently encountered literature addressing or public statements addressing the effectiveness of the '85 and pre-'85 warnings?,"Nothing that comes to mind, no."
"Do you understand the FDA's rationale behind the push for graphic warnings is that the old warnings are ineffective, or at least not as effective as graphic warnings would be?","I think in the statute, the FDA is asked to look at graphic warnings to be more effective, state of the art. A lot of countries around the world carry them. So take a look at the warnings. I mean I know this has been done periodically, it certainly has been executed periodically in other considerations through time, so it is another way of looking at are the warnings effective as they possibly can be to inform about the risks of smoking cigarettes."
"I assume, if you know, that Philip Morris's position would be that the warnings should be as effective as the public health authorities believe they ought to be, correct, consistent with the position we have already talked about?","What I can say is Philip Morris supported FDA, Philip Morris supported standards, which I kind of lump the warnings and communications against, based on science, a strong science foundation, so if the science says that warning A is more effective than warning B and it is the law, then we will be compliant with that."
"And when you said supported FDA, and it is my understanding that Philip Morris didn't join the lawsuit to stop the graphic warnings; right?","Not to my knowledge, no."
And so Philip Morris -- I am trying to look for the right verb -- I don't know if it would be acquiesces or agrees with the science behind the FDA's -- let me ask it this way. Does Philip Morris disagree with FDA's rationale for its seeking to implement graphic warnings?,"We have made our comments known to FDA, they asked us for comments on warnings and this topic, and they're public information, and, you know, it is rather lengthy comments that we have provided back to FDA. I don't pretend to be able to sit here and retell you exactly what is in that document, but it certainly talked about coverage of the warnings, and I may be wrong on this, but what I call kind of First Amendment rights. Okay. That's what our comments are based on to FDA."
And those are part of the public comment process?,"I believe they're public, yes. I believe they're probably on our website, if they're public."
"Do you know, and I will move on, offhand, whether there is any discussion of the effectiveness of existing warnings in PM's comments to FDA?",Yes.
"Has Philip Morris, and when I say Philip Morris, obviously, you are designing around Philip Morris cigarettes, so I am sticking with Philip Morris as the party in the case rather than talking about -- I understand the work is done at Altria Client Services.",Okay.
But I am going to lump them together for purposes of my questions. Has Philip Morris changed the specifications for its Marlboro brand cigarettes in order to comply with any FDA regulatory requirements since the implementation of the 200 9 Act?,"I can answer that in two ways, just so I am really crisp and clear. We have not had to change anything about the cigarette, the stick, if you will, just being really clear here, in order to be in compliance. Does that make sense? We have, obviously, had to change our packaging to be in compliance with the statute, and that is the removal of descriptors."
Were you involved in that as part of your oversight of packaging?,"At that time, I was not, I didn't have the packaging group."
"Who was in charge of that then, do you know?","Oh, who was that. That would have been the gentleman I talked about earlier, Mark Cruise, the engineer guy."
And have not changed the sticks because they're grandfathered in?,"Well, you asked me a question of to be compliant; right?"
Right.,And the answer to that question is no. All right. So grandfather has got nothing to do with that. Does that make sense?
"Yes. The way the Act works, there are cigarettes that as of a given date --","Right. February 15, 2007."
Right. I used the term grandfathered in.,That's right. That's right.
"Your Marlboro cigarettes, as of that date, were grandfathered in; correct?","That design, yes, that's correct."
"And so I guess my question -- Let me ask it a different way, because it didn't really take account of that. Has the Marlboros that are rolling out of Philip Morris's factories today, have they been changed design wise in a way that they would not have been changed absent implementation of the 200 9 Act? That's a very lawyerly way to ask whether the Act has required or caused them to be changed in some way?","All right. Let's see if I can answer this the best I can. The Act has not required us to change anything about the way we design, develop or manufacture our cigarettes absent the descriptors on the pack."
Have you voluntarily changed anything about the sticks that you would not have changed but for the existence of the Act?,"Since March, I forget the date, 2011, we cannot change anything about our cigarettes without first authorization from FDA."
All right. Are there changes that you would like to have made to your cigarettes that you have been unable to make because of that approval process?,"Yes, and we have made applications to FDA in order to get permission for those changes."
What are those called?,Substantial Equivalence applications.
And there is a big backlog of those; right?,"There is a lot of them, yes."
Has Philip Morris had any approved?,"No, we have not."
"Okay. Have any of the changes that Philip Morris seeks to implement but has been unable to implement design wise due to the backlog of Substantial Equivalence applications been a design change that, in its estimation, would result in a safer cigarette in terms of human health, I am talking?","No, because these Substantial Equivalence applications, that they may be modification to a cigarette but they don't change -- forgive me, because I will butcher the rules and the statute, but those changes really shouldn't change anything about that cigarette and its performance."
Right.,"So those -- those Substantial Equivalence applications are okay, I may use paper from vendor A and I want to use paper from vendor B, I first have to get market authorization. The cigarette performs identical but the vendors are different, I need permission to do that. That's what the substantial equivalence pathway permits you to do."
"Then there is -- I used to know this at one time, so maybe between us we can screw it up, there is a process for applying for essentially a reduced harm product, is there not?",Yes.
Do you know the name of that process or the product?,"It is a 911 pathway, modified risk tobacco product."
"Okay . Trade Secret Information Redacted Trade Secret Information Redacted A Q A Trade Secret Information Redacted Okay. And just so we are clear, that guidance was not available in 200 9, that regulation, it wasn't until a couple of years later, 2011 or '12 before that MRTP guidance was available. Q Trade Secret Information Redacted Trade Secret Information Redacted Trade Secret Information I mean, obviously, it is not proprietary if I have heard about it. Maybe it is RJR, I don't know.",It is not Philip Morris.
Okay.,"I would be curious as to what that product is, because I am not sure we are on the same page actually. I am not sure I should have said that, This is why we preserve our proprietary Q frankly. A information."
I could be dreaming. Let me ask you about E-cigarettes. Have you smoked E-cigarettes yourself?,"Yes, I have."
And do you know if Philip Morris takes any position on the risk profile for addiction or addictive propensity of E-cigarettes versus combustion cigarettes?,We put on our -- and I got to be very clear here. You asked me the question does Philip Morris. Right?
Yes.,"Philip Morris does not make E-cigarettes, so if I answered that incorrectly, I apologize. We have another company, NuMark, N-U-M-A-R-K, who is the producer and marketer and manufacturer, et cetera, of E-cigarettes, so Philip Morris doesn't do anything with E-cigarettes. Okay."
"Is it an Altria company, NuMark?","Yes. Good point, it is an Altria company. We do sell E-cigarettes or E-vapor products, and we do have a warning label that says nicotine is addictive, something along those lines. Certainly, that is the essence of the warning label as well as other warnings."
Do you know whether that's required or voluntary?,"No, it is not required because E-cigarettes, until recently, are not -- did not fall under the FDA. They have just deemed --"
Right.,"-- that they're going to fold them in, but it is not required, it is something we have done voluntarily, we as in NuMark."
Do you know if the nicotine from -- for NuMark E-cigarettes comes from tobacco?,It does.
"Does FDA regulate the amount of nicotine PM uses in its cigarettes, the ones that -- traditional cigarettes it is manufacturing today?","No, there is no regulation over what goes -- Let me rephrase that. They certainly have the authority to regulate levels of anything that goes into a cigarette, okay, but there is no regulation to your question on nicotine that is naturally occurring in tobacco."
"And it cannot compel the reduction of nicotine to zero, correct, under the Act?","Yes, the Congress said you cannot take it to zero."
Is there a threshold between something and zero that would not have the propensity or potential to addict human smokers?,"That's the question. That's the question that FDA is looking to answer through the establishment of that threshold standard, as we discussed earlier today."
So the standard you were referring to earlier is specifically a threshold for addictiveness standard?,"Yes, and that's what they have, through NIH, they have funded a lot of research for their TCOR centers, I don't know if you are familiar with them, to look at is there a way of establishing a threshold level by which cigarettes are no longer addictive or maybe as addictive and how do you measure that. That's the standard I am referring to."
"I asked you a moment ago if FDA regulated the amount of nicotine in PM cigarettes, and you said it did not. Has it announced any intention to do so in the near future?",
"But just to bring you back to where we were, has FDA announced any intention to regulate the amount of nicotine PM uses in its cigarettes?","I have not heard of any intentions, but they certainly have the regulatory authority to regulate performance standards."
Marlboros produced today contain an addictive dose of nicotine; correct?,"Marlboros contain tobacco and tobacco is in nicotine. As I have said many times today, cigarettes are addictive, whether it is a Marlboro or not a Marlboro, okay, they all contain tobacco, they all burn tobacco, they all have the potential to be addictive."
"In other words, Philip Morris has not manufactured, in response to FDA, in response to the Act or for any other reason or purpose, a Marlboro that it deems to be below the threshold for addictiveness; c o r r e c t ?","It goes back to what we discussed earlier, Mr. Schultz, what is that threshold."
"Right. I don't make cigarettes, I don't know. The answer is it hasn't done it; right?","Hang on. The answer to the question is what is that threshold, okay, and how do you measure that that cigarette is no longer addictive, so until you answer that question, you can't design cigarettes. And then you are going to ask me the question how do you get the addictiveness out. That's a whole new question of science."
"Regardless of whether you know where the threshold is, and you recognize Philip Morris has studied threshold for addictiveness in nicotine for decades, before you even became involved with the company, correct, you have seen documents to that effect?","No, I wouldn't say I have."
You have never seen a document in which Philip Morris is studying the threshold level for addictiveness of nicotine in cigarettes?,No.
"Okay. R e g a r d l e s s o f w h e t h e r you know t h e threshold that is the cut-off point below which a cigarette becomes nonaddictive, we do know that all of the cigarettes Philip Morris sells today are above that threshold, i.e., they are addictive; correct?","No, you can't say that. There is no threshold. What threshold are you talking about?"
"Wherever the threshold lies, it is Philip Morris's position, is it not, that its cigarettes, the smoking of its cigarettes are addictive; right?","Maybe I misunderstood you. Cigarettes are addictive, I agree with that."
So they're above the threshold for nonaddictive.,"Okay. They're above a threshold. The question is does the threshold even exist. If -- The cigarette with no nicotine in it, is it addictive? I don't know. Nobody knows the answer to that question. So if the threshold is negative, I don't know what that means, but if it is zero and it is still addictive, then there is no threshold. That's why I am contesting your point."
"I understand, and whether it is the absence of a threshold or the inability to know where the threshold lies, we know that every cigarette, and this is the real point, that Philip Morris produces today is addictive; correct?","I would say every cigarette produced around the world is addictive, it is not just Philip Morris products."
And I don't mean to imply that.,Okay.
"But you work for Philip Morris, Altria, and you are testifying for Philip Morris in a case about Philip Morris cigarettes, that's why I asked about Philip Morris; and it is true about Philip Morris cigarettes; correct?","Philip Morris cigarettes, as our website said, cigarettes are addictive, yes."
Do you know how many cigarettes Philip Morris sold in the USA last year?,"Round figures from reports, yes."
Over a hundred billion?,Yes.
Do you know the number -- What number would you give as a round figure?,"I think it was maybe 125 billion, round figures."
"What changes -- I assume this is under your auspice, or you may otherwise have knowledge, given your intended testimony, what changes has Philip Morris made to the way it tests its cigarettes in response to the 200 9 Act or FDA regulation pursuant to that Act?","Yes. The -- Two ways. One is the FDA has implemented, I forget the statute number or the section number, but we call it HPHC testing, harmful and potentially harmful constituent testing, and we have tested all of our packings for, I believe it was about 25 constituents found in smoke and/or tobacco, so that is a change to how we have done things."
Let me pause there. Had Philip Morris never tested those constituents before implementation of the FDA?,"Yes, we had. We had. But they specified how to test them, how to smoke them, in other words, using the ISO methodology and the Health Canada regimen, they may have been a little bit more prescriptive than that, but that was kind of the requirement, so we have tested for these constituents over our years but not to the specificity that the FDA r e q u i r e d ."
Okay. And t h e n t h e s e c o n d way?,"For our substantial equivalence pathways, we have to provide additional information that we don't necessarily generate on a daily basis."
"Is there anything that you had never generated before, testing wise, that you have to generate now in order to report on substantial equivalence?","No, nothing comes to mind."
Have there been FDA inspections of Philip Morris cigarette manufacturing facilities?,Yes.
Can you give me an idea of how many?,"Well, we have two facilities that are open for inspection, our manufacturing center, that was about a 7-day inspection for inspectors -- well, two inspectors, one from the Office of Science, I think one 17 from the Office of Compliance or their legal counsel, days, work days, a full expose into how we manufacture cigarettes going from direct materials, papers, et cetera, tobacco process and cigarette construction, 21 shipping of materials, traceability. During that days, I think they had 125 formal requests for information including specifications, blend recipes, flavors, et cetera. We took them to other parts of our facility, they requested open door access, obviously. They also came back at a later point, we have a different address, if you will, location for where we produce reconstituted tobacco, and they spent a couple of days going through, I think it was a couple of days, going through how we make our different types of reconstituted tobacco and the ingredients that we use in their production, the quality, et cetera."
"Let me make sure I understand. You have two -- when you said two facilities, is one the recon facility and one is the regular, or two cigarette facilities and one recon facility?","We have one recon facility, reconstituted tobacco facility, and one manufacturing facility. We only produce cigarettes, finished cigarettes in one facility."
And where is that?,Down the road here in Richmond.
When was it built?,"'72, I think. '72, '73."
What about the recon facility?,"Late '70s, '78 I think, '77, '78."
"Are there plans underway to -- an imminent change of manufacturing facilities for Philip Morris cigarettes, in other words, y'all are building a new facility right now somewhere?",No. No. We are shrinking.
So fair to say the facilities that manufacture all finished Philip Morris cigarettes today including the reconstituted tobacco that goes into them were purchased with profits that Philip Morris earned before 1999?,"Look, I mean if they were built before 1999, I am sure some transaction of cash occurred during that time frame, right. Purchased, finished purchase versus continued mortgage, I don't know. I don't know. Of course, we upgraded that facility to maintain, you know, its safety, it efficiency, et cetera, so, you know, it is an ongoing asset improvement, but I got to believe a lot of the money was spent on the '70s in order to build those facilities."
"Take me through, what are -- I mean I understand the general generic steps of manufacturing a cigarette, but in terms of Philip Morris facilities, getting, you know, tobacco from the field to the finished product, how many major physical plants or facilities does it go through that are under Philip Morris's control or ownership?","So let me -- I will give you ownership and control, kind of differentiation. The farmer grows the tobacco, we don't own or control that, all right. He comes to a receiving station, basically a place to drop off the tobacco, we don't own the receiving station. Our agents buy the tobacco based on visual and poundage. From there, it leaves -- we own the tobacco, we send it to a place that is called a stemmery, probably a misnomer, it is a de-stemmery. We don't own the stemmery."
Let me pause you there. Where is the stemmery?,We have got them in North Carolina. There are two different companies in North Carolina that do this for us.
All right.,"For the preponderant -- for the majority, excuse me, of our tobacco. There is some that is done offshore, which we buy offshore. I am just kind of giving you the domestic footprint."
Sure.,"So it is stemmed or, excuse me, de-stemmed, then it is shipped to our warehouses, so we own the tobacco and it is in our possession at that point, so we age it in our warehouses and then it comes into our manufacturing center."
"""Where are the warehouses located?",Around the Richmond area.
And they're owned by Philip Morris or a Philip Morris entity?,"I am going to say owned or rented, I am not exactly sure -- I think we owned them."
Do you know how long you have owned any or all of them?,No.
Do you know whether any of them or all of them have been purchased in the last 15 years versus last 30 or 40 years?,"I really don't know. I know there have been warehouses, the same warehouses, I have been here for 20 years almost, and it is the same warehouses. I just really don't know. So when we pull it from the warehouse, it goes to our manufacturing center, and so that chopped leaf is converted to cut tobacco, and then it is fed to where we assemble the cylinder of tobacco, wrap the paper around it and put the filter to it. That's all within one building. We pack it and then we ship it out and then it goes through the distribution chain, so it goes out to wholesalers and distribution centers. So we sell the cigarette, if you will, through the wholesale environment, so we don't sell it to 7-Elevens, we sell it to distributors."
And do you manufacture for PMI?,No.
"They have their own manufacturing facilities? A Q A Yes In Virginia or elsewhere? Philip Morris International, completely different company since 2007, has no cigarette production in the United States. To my knowledge, the only thing they do in the United States is buy some tobacco from the farmers.",
"Are you aware of -- well, I think it is in your disclosure, in fact. Describe for me, if you would, the ways in which Philip Morris has changed marketing or advertising as a result of the FDA Act, the 200 9 Act, or implementation under the FDA.","Under the FDA, ever since '98 we have had restrictions on our markets and our products. Okay. That fell under the umbrella of the Master Settlement Agreement, where part of that agreement was to stop the use of sponsorships of sporting or concerts, paraphernalia or on shirts, hats, baseball caps kind of thing, stadium signage, mass transit signage, restrictions on magazine advertising, so that went into effect in '98 time frame. A lot of that has been carried over into articles under the statute of the FDA."
Right.,"There is also point of sale retail environment requirements that are as far as signage and square footage of the sign and so forth and so on. These all fall through MSA and FDA. I think FDA essentially adopted those elements of MSA, and I am trying to think if there is anything that was materially different in what the FDA required of us other than, obviously, descriptors."
"I mean those things were in place, what you just described, putting aside descriptors, up until -- those were already in place under the MSA; right?",Yes.
So you did not have to change what you were doing post 2009 --,Sure.
-- because you were already complying with it?,Yes.
"Are there, and maybe you just answered with saying descriptors, any there any other changes that Philip Morris has had to make since 200 9 to advertising and marketing --",
-- due to the Act or FDA implementation?,"There are changes in our business practices as far as what we have to provide the FDA, okay, so there is an oversight of production, if you will --"
"Yes, I am about to talk about that.",--of marketing information --
Okay. Maybe I am not about to talk about that. Marketing information meaning?,"So twice a year, we have to disclose to FDA a listing of all the products that we sell, manufacture, and provide, and I will butcher the words again, but we have to provide marketing type information with that. Again, that's not something I have to do, I don't know the intimate details of it, but it is for oversight by FDA."
Do you know the name of that document or the title of it roughly that is submitted twice a year?,"I know it as product listing. It may have a fancy FDA name, but I just see it as product listing."
Does it include specs on the cigarettes like nicotine content and things of that nature?,"No. I mean I understand what you mean as far as the FTC used to have marketing expenditures and requirements as well as smoke analysis of our cigarettes. The only -- that falls under a different chapter of the statute, that comes under what we call the HPHC requirements, so it is not part of the product listing requirements."
Do you know who is in charge of preparing or submitting the product listing within the company?,That comes under Jim Dillard's operation.
"Let me mark, because I think this will help us walk through, and this will be the last exhibit, an FDA website page, it is called FDA Facts, under the Family Smoking Prevention Act.",
"And I am interested -- This is, of course, an overview of the Family Smoking Prevention and Tobacco Control Act and FDA regulation. If we look down on the lower right-hand column, on the first page, where it mentions the law prohibits reduced harm claims including light, low, mild, et cetera, that is what you are referring to as descriptors; correct?","Yes, that's what I mean."
"Did Philip Morris, do you know, agree with the need for or propriety of removing descriptors from cigarettes?",You kind of lost me on your question. Say it again.
Yes. Did Philip Morris take a position one way or the other on whether it was appropriate or necessary to take descriptors like light and low tar off of cigarettes?,"You know, if you look back, since I'd say 2000, 2001, the public health had really started to take a position -- change their position really on low tar cigarettes and was kind of coming together, and we looked to places like FTC for guidance on these types of things, because we were using lights, we were using lower tar, it had been permissive for many years on information where the public health was on low tar cigarettes, so prior to FDA, we had asked for guidance, we had taken off certain things in our products in early 2000, pre-FDA. On some of our cigarettes, it would say lowered tar and nicotine, we took that off. So we were looking for guidance on how to communicate these things. We certainly feel, and we made our comments available, again, I won't pretend to be able to retell you what they say in the comments to descriptors, but it certainly -- we were quite happy with the fact that somebody had made a rule, okay, because we had been accused of misleading on lights, and that's where the public health was on this position. So, again, oversight of our industry, control of our industry, you know, we fully expected the descriptors to come off as the bill was moving through C o n g r e s s ."
"I guess my question, more to the point is, do you know whether Philip Morris in those comments or elsewhere agreed with FDA, to paraphrase, that a light's descriptor was misleading?","I don't know if we agreed on its misleading. We wanted somebody to make the referee decision, I keep using that analogy, okay, but we really needed somebody to decide for us, a level playing field associated with this, so if Philip Morris took lights off of their cigarettes voluntarily and the other manufacturers did not, what kind of message does that send. So having the referee, the level playing field, the performance standard the FDA afforded, it made a lot of sense to us as a company."
Would that hold true for plain packaging as well?,"I think you have got different comments, I mean you can -- as I said, we discussed our comments already as far as graphic warnings labels and First Amendment rights. You are starting to get out of my league of comfort here, okay, of plain packaging, because there is First Amendment issues to my understanding. But, you know, again, performance standards, we asked for them, we supported them as long as they're based on science. Okay."
"Well, let me be clear. Under the Act, if FDA pushes for plain packaging, is it Philip Morris's position that it opposes it on First Amendment grounds or you don't know whether Philip Morris has a position one way or the other on plain packaging?",I don't know what our action will be. I don't know.
"Okay. If we look over at the second page of this last exhibit, we see that -- indication that the Act, I am under the first bullet point, requires the tobacco industry to disclose to the FDA its research on the health and dependency effects of tobacco use, as well as its marketing data upon request, and I think you have touched on some of that already.",I have.
"Where it states that you may be required to disclose research related to the dependency effects of your cigarettes, do you know whether there has been a compilation and report of information to FDA pursuant to the Act on the dependency effects of your cigarettes?","We have certainly provided FDA documentation that met the requirements of this specific request, whether it is health -- I think of it as health effects of smoking, so there was more detail that was provided to us, I wasn't party to putting those requests together, but I know we sent them a lengthy and thick, if you will, compilation of documents."
"They distinguish between health and dependency effects. I mean there are health effects, literature on health effects, literature on dependency effects, and it is your understanding Philip Morris has submitted to FDA a single compilation on one occasion of information that addresses health and dependency effects?","I don't want to commit to a single point in time of one compilation. I know we have provided information that met the requirements of this request. I am sorry, I don't know the details, how many times we have done this, was it one compilation, was it thousands of documents, I just don't have a good handle on that."
"Right. And the reason I ask is I understand you are going to testify about the authority of the FDA to do lots of things, and I am interested in how it has actually changed practices at Philip Morris, what has Philip Morris had to do versus what does the FDA have the authority to make Philip Morris do at some potential point in time. So who does know -- who is the best person to answer what was given, when it was given, how many times it was given, what it was comprised of, et cetera?","As far as what the information is, there may be some information on our website, some of it we just disclose publicly, because it is available, I say publicly, it is not protected in any way, confidential, et cetera. This also falls under the Jim Dillard heading, all right, as far as what information specifically we have given to the FDA, because he is our regulatory affairs individual, so everything funnels through him. I was just not party to this request, but I do know and my testifying is FDA can ask for documents on smoking and health, we give them what we have. A lot of it is already public literature, a lot of it may be on our public website, but some of it may be new information that we generate, and we have done that on occasion voluntarily as well as far as new documents around menthol."
Do you know whether Philip Morris has kept a record of what it has produced to FDA?,I am sure we have.
And do you know whether any documents were disclosed to FDA that have not been disclosed in litigation or otherwise publicly disclosed?,I don't know the answer to that question.
Do you know if there was a particular section in the submission to FDA that addressed dependency effects specifically?,"I am assuming there is, but I just don't know for a fact whether there is a section or documents that pertained to dependency."
"Do you know how Philip Morris went about collecting information, and by that -- strike that. Do you know whether Philip Morris has done or Altria Client Services, obviously, particular testing, study, experimentation or what have you on dependency effects of its cigarettes in order to comply with the Act?","No. I mean you don't have to do work in order to comply at this part of the chapter or statute. It is basically and, again, I will paraphrase loosely, what do you have that meets the criteria of this request, please turn it over. It isn't a request of oh, you don't have information on blue cigarettes or red cigarettes or green cigarettes, go generate data, that's not the type of request this is. It is basically documents you have in your possession, knowledge, daily business, that pertains to these topic areas."
